DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2016-Q4,42260,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2017-Q1,42670,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2017-Q2,43009,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2017-Q3,43262,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2017-Q4,43757,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2018-Q1,44338,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2018-Q2,44699,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2018-Q3,45007,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2018-Q4,45452,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2019-Q1,45895,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2019-Q2,46103,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2019-Q3,46548,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2019-Q4,47181,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2020-Q1,47822,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2020-Q2,48257,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2020-Q3,48829,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2020-Q4,49446,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2021-Q1,50075,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2021-Q2,50563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,5: Western Australia,Q: Quarterly,2021-Q3,51061,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2013-Q4,1536131,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2014-Q1,1538378,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2014-Q2,1539898,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2014-Q3,1545414,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2014-Q4,1550944,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2015-Q1,1556651,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2015-Q2,1561830,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2015-Q3,1572208,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2015-Q4,1582829,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2016-Q1,1593987,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2016-Q2,1604930,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2016-Q3,1615900,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2016-Q4,1626775,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2017-Q1,1637850,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2017-Q2,1648503,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2017-Q3,1654882,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2017-Q4,1660306,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2018-Q1,1666388,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2018-Q2,1672110,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2018-Q3,1674160,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2018-Q4,1676245,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2019-Q1,1678405,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2019-Q2,1679757,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2019-Q3,1679233,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2019-Q4,1679131,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2020-Q1,1678949,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2020-Q2,1676641,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2020-Q3,1667927,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2020-Q4,1659821,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2021-Q1,1652165,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2021-Q2,1644621,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,AUS: Australia,Q: Quarterly,2021-Q3,1636612,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2013-Q4,405295,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2014-Q1,406964,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2014-Q2,408590,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2014-Q3,410147,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2014-Q4,411858,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2015-Q1,413295,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2015-Q2,414715,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2015-Q3,416381,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2015-Q4,418257,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2016-Q1,419878,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2016-Q2,421613,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2016-Q3,424089,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2016-Q4,426669,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2017-Q1,428805,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2017-Q2,431137,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2017-Q3,433283,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2017-Q4,435246,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2018-Q1,437312,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2018-Q2,439504,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2018-Q3,441576,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2018-Q4,443700,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2019-Q1,445854,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2019-Q2,448556,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2019-Q3,452048,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2019-Q4,456319,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2020-Q1,459530,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2020-Q2,461524,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2020-Q3,463407,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2020-Q4,465266,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2021-Q1,466607,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2021-Q2,468652,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,1: New South Wales,Q: Quarterly,2021-Q3,469729,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2013-Q4,35918,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2014-Q1,36071,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2014-Q2,36205,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2014-Q3,36315,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2014-Q4,36442,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2015-Q1,36599,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2015-Q2,36824,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2015-Q3,36974,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2015-Q4,37120,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2016-Q1,37276,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2016-Q2,37416,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2016-Q3,37516,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2016-Q4,37682,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2017-Q1,37809,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2017-Q2,37913,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2017-Q3,37960,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2017-Q4,38013,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2018-Q1,38089,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2018-Q2,38134,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2018-Q3,38157,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2018-Q4,38220,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2019-Q1,38220,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2019-Q2,38209,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2019-Q3,38060,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2019-Q4,37958,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2020-Q1,37813,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2020-Q2,37678,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2020-Q3,37365,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2020-Q4,37035,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2021-Q1,36727,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2021-Q2,36448,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,6: Tasmania,Q: Quarterly,2021-Q3,36248,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2013-Q4,432907,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2014-Q1,437497,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2014-Q2,441225,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2014-Q3,444839,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2014-Q4,448768,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2015-Q1,453476,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2015-Q2,457762,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2015-Q3,461472,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2015-Q4,465554,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2016-Q1,470460,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2016-Q2,475047,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2016-Q3,478559,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2016-Q4,482605,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2017-Q1,487492,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2017-Q2,491552,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2017-Q3,495160,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2017-Q4,498999,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2018-Q1,503551,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2018-Q2,507433,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2018-Q3,511070,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2018-Q4,514664,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2019-Q1,518762,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2019-Q2,522046,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2019-Q3,525828,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2019-Q4,529744,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2020-Q1,532878,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2020-Q2,533552,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2020-Q3,531346,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2020-Q4,529594,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2021-Q1,528612,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2021-Q2,528120,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,2: Victoria,Q: Quarterly,2021-Q3,526978,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2013-Q4,19949,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2014-Q1,19812,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2014-Q2,19703,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2014-Q3,19494,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2014-Q4,19275,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2015-Q1,19044,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2015-Q2,19518,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2015-Q3,19129,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2015-Q4,18572,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2016-Q1,18384,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2016-Q2,18506,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2016-Q3,18388,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2016-Q4,17807,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2017-Q1,17681,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2017-Q2,17833,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2017-Q3,17669,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2017-Q4,17359,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2018-Q1,17153,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2018-Q2,17321,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2018-Q3,17161,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2018-Q4,16748,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A20: 20-24,7: Northern Territory,Q: Quarterly,2019-Q1,16688,PSNS: Persons,,
